GLDesc,Asin,UPC,ItemDesc,Units,Total Price
gl_wireless,B08LZ73MYS,,"PITAKA Air Case Compatible with iPhone 12 6.1"" Selected 600D Premium Aramid Fiber Ultra-Light Carbon Fiber Look Stylish Phone Cover - Black(Twill)",1, $ 63.81 
gl_sports,B087YZ6R44,46162000601,"TASCO Red Dot Propoint Reflex Sight_TRDPRS, Black",1, $ 63.81 
gl_pc,B08D74127J,,"Richer-R Optical Disk Drive,Professional Driver with Screwdriver Accessories for PS4Slim 2000,Host High Performance Optical Disc Drive Replacement(PS4 Slim2000)",1, $ 63.73 
gl_pc,B07RXMNKPN,631105478014,"Kaysuda Bluetooth Conference Speakerphone Wireless Microphone and Speaker for Mobile Phone and Computer, USB Office Speakerphone for Skype, Zoom",1, $ 63.71 
gl_wireless,B09GFK68C7,840235300793,Ghostek ATOMIC slim iPhone 13 Pro Max MagSafe Case Iridescent Holographic Design Aluminum Bumper with Protective Clear Mag Magnetic Back Designed for 2021 Apple iPhone 13 ProMax (6.7 Inch) (Prismatic),1, $ 63.69 
gl_wireless,B08PK3XNZC,840104254622,LifeProof Next Series Case for iPhone 12 Pro Max - Black Crystal (Clear/Black),1, $ 63.62 
gl_pc,B00KO6F8YI,734911129641,ASUS Micro ATX DDR3 1600 LGA 1150 Motherboard B85M-G R2.0,1, $ 63.60 
gl_pc,B07M9QS4MJ,763649131107,"Seagate Backup Plus Ultra Touch HDD 1TB External Hard Drive – White USB-C USB 3.0, 1 year Mylio Create, 4 month Adobe Creative Cloud Photography plan and Rescue Services (STHH1000402)",1, $ 63.60 
gl_wireless,B0B7CF3QMX,840262379946,OtterBox DEFENDER SERIES SCREENLESS EDITION for iPhone 14 Pro (ONLY) - BLACK,1, $ 63.60 
gl_electronics,B085NPCQLT,,"TOZO NC9 Hybrid Active Noise Cancelling Wireless Earbuds,in Ear Headphones IPX6 Waterproof Bluetooth 5.0 Stereo Earphones, Immersive Sound Premium Deep Bass Headset,Black",1, $ 63.59 
gl_electronics,B08PHKV74C,819216027677,Rockville RPB-XL Portable Camo Bluetooth Speaker Boombox USB/Powerbank/SD/Aux With Wireless Linking and 24 Hour Battery Life,1, $ 63.55 
gl_pc,B082Y6YDZZ,,"typecase Touch iPad 9th Generation Case with Keyboard (10.2"", 2021), Multi-Touch Trackpad, 10 Color Backlight, 360° Rotatable, Thin & Light for 8th Gen (2020), 7th Gen (2019), Air 3, Pro 10.5 (Black)",1, $ 63.54 
gl_pc,B08VTQQDXH,843368066895,"EVGA X17 Gaming Mouse, Wired, Grey, Customizable, 16,000 DPI, 5 Profiles, 10 Buttons, Ergonomic 903-W1-17GR-KR",1, $ 63.50 
gl_pc,B08VTS4T4B,843368066604,"EVGA X17 Gaming Mouse, Wired, Black, Customizable, 16,000 DPI, 5 Profiles, 10 Buttons, Ergonomic 903-W1-17BK-KR",1, $ 63.50 
gl_pc,B07BH56G9R,814914024492,Patriot Viper Elite Series DDR4 8GB (2x4GB) 2666MHz PC4-21300 Dual Channel Kit (Black/Grey) PVE48G266C6KGY,1, $ 63.50 
gl_pc,B07PF26QTL,748323043600,"Kids Tablet, Veidoo 7 inch Android Tablet PC, 1GB RAM 16GB ROM, Safety Eye Protection Screen, WiFi, Bluetooth, Dual Camera, Educational, Games, Parental Control APP, Tablet with Silicone Case",1, $ 63.49 
gl_pc,B07NJNB5F8,,"Power Supply ADP-240AR 5 Pin for PS4 Sony Playstation 4 CUH-1001A - 500GB, 5 Prongs",1, $ 63.46 
gl_kitchen,B098JRG4PJ,,"13-Inch Stainless Steel Charger Plates, 12Pcs Gold Dinner Plate Chargers Round Server Ware",1, $ 63.46 
gl_wireless,B08L5QJPLB,194252168295,Apple iPhone 12 and iPhone 12 Pro Leather Case with MagSafe - Saddle Brown,1, $ 63.45 
gl_wireless,B08L5NN38R,194252168257,Apple iPhone 12 and iPhone 12 Pro Leather Case with MagSafe - Baltic Blue,1, $ 63.45 
gl_wireless,B09G8BBR81,194252780206,Apple iPhone 13 Pro Max Silicone Case with MagSafe - Wisteria,1, $ 63.45 
gl_wireless,B08L5MRTK6,194252168370,Apple iPhone 12 Pro Max Leather Case with MagSafe - California Poppy,1, $ 63.45 
gl_pc,B07QZVTTVW,767912359779,"10G SFP to RJ45, 10GBASE-T Transceiver,10Gbe T, 10G Copper SFP+ RJ-45, QSFPTEK Mini-GBIC SFP+ Module for Juniper EX-SFP-10GE-T, Netgear, Fortinet, Qnap, Supermicro, Mikrotik Unifi, up to 30m",1, $ 63.44 
gl_sports,B091KJK3G2,195627000004,"Golf Buddy Voice 2 SE+ Talking GPS Rangefinder, 18 Hours Battery Life Golf Distance Range Finder, Preloaded with 40,000 Worldwide Courses, Easy-to-use Golf Navigation for Hat (Black)",1, $ 63.43 
gl_wireless,B01N2Y6THT,793442951985,"RAM Mounts X-Grip Small Phone Mount with Handlebar U-Bolt Base RAM-B-149Z-A-UN7U with Short Arm for Motorcycle, ATV/UTV, Bike",1, $ 63.40 
gl_pc,B07DNWM62H,757347967953,Serial to WiFi Ethernet Wireless Converter RS232 RS485 Serial Server (USR-W610),1, $ 63.36 
gl_wireless,B0778NVR85,,BlueParrott C400-XT Noise Canceling Mircophone Headset,1, $ 63.31 
gl_automotive,B004SR7J0K,19495272625,Dorman 931-002 Front Passenger Side Door Lock Actuator Motor Compatible with Select Jeep Models,1, $ 63.30 
gl_wireless,B07YZDZHRP,842893119502,"Pyle Bluetooth Marine Receiver Stereo & Speaker Kit 300W Single DIN Boat Marine Head Unit l LCD, Mic, Hands-Free Calling, AUX, MP3/USB/SD, AM/FM Radio, Remote - PLMRK47BK (Black)",1, $ 63.29 
gl_pc,B01MTNKNPZ,760559124663,"ZyXEL 1800Mbps Pass-Thru Powerline Adapter 2-Port Gigabit Ethernet 2-Pack, Brown Box Kit [PLA5456BBKIT]",1, $ 63.28 
gl_pc,B08JM12SQ5,750139202089,ARESGAME 750W Power Supply Semi Modular 80+ Bronze PSU,1, $ 63.23 
gl_wireless,B08WJTK4LW,706487021858,"Jabra Evolve2 30 MS Wired Headset, USB-A, Mono, Black – Lightweight, Portable Telephone Headset with 2 Built-in Microphones – Work Headset with Superior Audio and Reliable Comfort",1, $ 63.20 
gl_wireless,B01DM7AEYE,748091000843,"Motorola T260TP Talkabout Radio, 3 Pack",1, $ 63.19 
gl_pc,B089QW2X5H,840006620877,Corsair iCUE LT100 Smart Lighting Tower Expansion Kit,1, $ 63.18 
gl_electronics,B08LT8HJXJ,50036374958,"JBL Club Pro Plus - High-Performance, True Wireless Headphones with Active Noise Cancellation - Black",1, $ 63.17 
gl_pc,B07T3RMFFT,857426008345,IO CREST Internal 5 Port Non-RAID SATA III 6GB/s M.2 B+M Key Adapter Card for Desktop PC Support SSD and HDD. JMB585 Chipset,1, $ 63.17 
gl_pc,B08XY4KVVK,882991007240,LINKUP - Ultra PCIe 4.0 X16 Riser Cable [RTX4090 RX6950XT x570 Z690 Tested] Shielded Gaming PCI Express Gen4 Reverse PCIE Connector w/ 270 Degree Socket {24cm} Compatible with NZXT H1 Without Screw,1, $ 63.14 
gl_pc,B08RLRJ2RP,731855533718,"ROCCAT Sense AIMO XXL Ultra-Wide PC Gaming Mousepad, RGB Illumination, High Precision, Non Slip Back, Extended Keyboard Desktop Mouse Pad with Stitched Edges, Smooth, Black",1, $ 63.13 
gl_pc,B08WHYYJDL,751492643205,PNY Performance 16GB (2x8GB) DDR4 DRAM 2400Hz (PC4-19200) CL17 1.2V Dual Channel Notebook/Laptop (SODIMM) Computer Memory Kit – MN16GK2D42400,1, $ 63.10 
gl_pc,B07RQXGFG4,607353936545,Kids Tablet 7 Android Toddler Tablet for Kids Edition Tablet PC Android Quad Core Toddler Tablets with WiFi Dual Camera IPS Safety Eye Protection Screen and Parent Control Mode(Pink),1, $ 63.02 
gl_pc,B07RV8RXGX,607353936538,Kids Tablet 7 Android Kids Tablets for Kids Edition Tablet PC Android Quad Core Toddler Tablet with WiFi Dual Camera IPS Safety Eye Protection Screen and Parental Control Mode,1, $ 63.02 
gl_wireless,B09FC5NYQG,840104277904,LifeProof FRĒ SERIES Waterproof Case for iPhone 13 Pro (ONLY) - ONWARD BLUE,1, $ 63.01 
gl_pc,B09SVHNNFJ,,"Cooler Master CK721 65% Hybrid Wireless 2.4GHz/Bluetooth Space Gray Mechanical Gaming Keyboard, Tactile Brown Switches, Customizable RGB, Ergonomic Design, 3-Way Dial, QWERTY (CK-721-GKTM1-US)",1, $ 63.00 
gl_pc,B00KTGDMJ6,853538005531,Oyen Digital U32 Shadow 1TB USB-C External Hard Drive for Xbox One / X / S,1, $ 63.00 
gl_pc,B071Z2BNVQ,751492597881,"PNY CS900 480GB 3D NAND 2.5"" SATA III Internal Solid State Drive (SSD) - (SSD7CS900-480-RB)",1, $ 63.00 
gl_pc,B072Z68KJ4,606449120073,NETGEAR WiFi Router (R6120) - AC1200 Dual Band Wireless Speed (up to 1200 Mbps) | Up to 1200 sq ft Coverage & 20 Devices | 4 x 10/100 Fast Ethernet and 1 x 2.0 USB ports,1, $ 63.00 
gl_pc,B09B196CDX,884102087219,"Cooler Master MM731 White Gaming Mouse with Adjustable 19,000 DPI, 2.4GHz and Bluetooth Wireless, PTFE Feet, RGB Lighting and MasterPlus+ Software",1, $ 63.00 
gl_pc,B09S7WF36B,810056147839,Razer Orochi V2 Mobile Wireless Gaming Mouse: Ultra Lightweight - 2 Wireless Modes - Up to 950hrs Battery Life - Mechanical Mouse Switches - 5G Advanced 18K DPI Optical Sensor - Strike Edition,1, $ 63.00 
gl_pc,B09B195XPJ,884102087202,"Cooler Master MM731 Black Gaming Mouse with Adjustable 19,000 DPI, 2.4GHz and Bluetooth Wireless, PTFE Feet, RGB Lighting and MasterPlus+ Software",1, $ 63.00 
gl_pc,B006V2IZ30,675904124390,VisionTek Products HD 6350 PCIe 1 GB DDR3 SFF Retail Graphics Cards (900484),1, $ 62.99 
gl_pc,B07CRG94G3,726754793974,"Seagate Portable 2TB External Hard Drive Portable HDD – USB 3.0 for PC, Mac, PlayStation, & Xbox - 1-Year Rescue Service (STGX2000400)",1, $ 62.99 
gl_pc,B085DLS68H,818354022100,"gofanco HDMI Extender Over Ethernet Cat6 - Up to 394ft (120m) - Lossless Low Latency Signal, IR Extension - Long Range Ethernet to HDMI Balun at 1080p (Not 1080i) with ESD Protection - (HDExt120ESD)",1, $ 62.99 
gl_pc,B01GE9QS0G,845973096137,"TP-Link AC1900 USB 3.0 WiFi Adapter for PC(Archer T9UH)- Dual Band Wireless Network Dongle for Desktop with 2.4GHz/5GHz High Gain Antennas, Supports Windows 11/10/8.1/8/7, Mac OS 10.9 - 10.14",1, $ 62.99 
gl_pc,B08G1Y95SZ,,"ASRock A520M-HDV Supports AMD AM4 Socket Ryzen™ 3000, 4000 G-Series and 5000 and 5000 G-Series Desktop Processors Motherboard",1, $ 62.99 
gl_pc,B07PQT8X6D,,Redragon Vata K580RGB Gaming Keyboard,1, $ 62.99 
gl_pc,B07X9W8CBP,840006610205,"Corsair HS60 PRO - 7.1 Virtual Surround Sound Gaming Headset with USB DAC - Works with PC, Xbox Series X, Xbox Series S, Xbox One, PS5, PS4, and Nintendo Switch - Carbon (CA-9011213-NA)",1, $ 62.99 
gl_wireless,B08QZVR3SD,887276522388,Samsung Galaxy S21 Ultra S-View Flip Case with S-Pen Bundle - Black (US Version),1, $ 62.99 
gl_pc,B0932J2L8N,747464134901,BUFFALO External SSD 1TB - Compatible with PS4 / PS5 / Windows/Mac - USB-C - USB-A - USB 3.2 - External Solid State Drive - SSD-PG1.0U3B,1, $ 62.99 
gl_pc,B07DB6P367,765441640665,TEAMGROUP T-Force Vulcan TUF Gaming Alliance DDR4 16GB Kit (2x8GB) 3200MHz (PC4-25600) CL16 Desktop Memory Module Ram - TLTYD416G3200HC16CDC01,1, $ 62.99 
gl_pc,B094PKFJ9V,840104260654,OTTERBOX DEFENDER SERIES Case for Galaxy Tab A7 Lite - BLACK,1, $ 62.96 
gl_wireless,B08S468HYP,840104234907,"OTTERBOX UnlimitEd SERIES Case with Kickstand & Hand Strap + Screen Protector for iPad 7th, 8th & 9th Gen (10.2"" Display - 2019, 2020 & 2021 version) - Non-retail/Ships in Polybag - Clear/Black",1, $ 62.96 
gl_pc,B092977F9Z,,Perixx PERIBOARD-613B Compact Wireless Ergonomic Split Keyboard with Dual 2.4G and Bluetooth Mode - Compatible with Windows 10 and Mac OS X System - Black - US English (11804),1, $ 62.85 
gl_wireless,B097Z2TMXS,858743007721,"ZUGU Case for 2021/2022 iPad Pro 12.9 inch 5th / 6th Gen - Slim Protective Case - Apple Pencil Charging - Magnetic Stand & Sleep/Wake Cover (Fits Model #’s A2378, A2379, A2461, A2462) - Cognac Brown",1, $ 62.85 
gl_pc,B086QQN655,889842589696,"Microsoft Ergonomic Desktop - Black - Wired, Comfortable, Ergonomic Keyboard and Mouse Combo, with Cushioned Wrist and Palm Support. Split Keyboard. Dedicated Office Key.",1, $ 62.77 
gl_pc,B0779QCNJ1,845973080990,TP-Link AC750 Wi-Fi Range Extender with Two External Antennas (RE205),1, $ 62.76 
gl_pc,B0143UM4TC,843591070454,Corsair Vengeance LPX 16GB (2x8GB) DDR4 DRAM 3200MHz C16 Desktop Memory Kit - Black (CMK16GX4M2B3200C16),1, $ 62.65 
gl_pc,B07XYN1R9R,751492631554,"HP 512GB mx330 Class 10 U3 microSDXC Flash Memory Card - 100MB/s, Class 10, U3, 4K UHD, Full HD, UHS-I, Micro SD",1, $ 62.65 
gl_electronics,B07FTXRP5M,653559811971,"LG Tone 780 - Bluetooth Wireless Stereo Headset with Car Charger, Ear Gels with Car/Wall Charger (US Retail Packing)",1, $ 62.64 
gl_pc,B081RLQ56V,,"LANDZO Raspberry Pi 7 Inch HDMI Touch Display with Case,1024x600",1, $ 62.60 
gl_wireless,B087RSFBBT,,"Jabra Evolve2 40 MS Wired Headphones, USB-A, Stereo, Black – Telework Headset for Calls and Music, Enhanced All-Day Comfort, Passive Noise Cancelling Headphones, MS-Optimized with USB-A Connection",1, $ 62.58 
gl_pc,B001MVJJJ4,12303339398,"Digital Persona 88003-001U.are.u 4500 Reader 70"" Cable",1, $ 62.58 
gl_pc,B08XZXC42M,840104261323,"OTTERBOX DEFENDER SERIES Case for iPad Pro 11-inch (3rd, 2nd, & 1st Gen) - BLACK",1, $ 62.51 
gl_pc,B097HPSH1M,740617319606,Kingston FURY Beast RGB 16GB 2666MT/s DDR4 CL16 Desktop Memory Single Module | Infrared Syncing | Intel XMP | AMD Ryzen | Plug n Play | KF426C16BBA/16,1, $ 62.50 
gl_home_improvement,B08J1DH8XD,,"Cree Lighting Connected Max Smart Led Bulb A21 100W Tunable White + Color Changing, 2.4 Ghz, Compatible With Alexa And Google Home, No Hub Required, Bluetooth + Wifi, 5Pk",1, $ 62.45 
gl_pc,B082LWP1MQ,718037873350,"Western Digital 1TB WD Black Performance Mobile Hard Drive - 7200 RPM Class, SATA 6 Gb/s, 64 MB Cache, 2.5"" - WD10SPSX",1, $ 62.42 
gl_pc,B082LRMY53,840006616221,"Corsair Scimitar RGB Elite, MOBA/MMO Gaming Mouse, Black, Backlit RGB LED, 18000 DPI, Optical",1, $ 62.40 
gl_pc,B09VNTCZZN,810052980287,SteelSeries Aerox 5 - Lightweight Gaming Mouse - 18000 CPI -- TrueMove Air Optical Sensor - Ultra-lightweight Water Resistant Design - Universal USB-C Connectivity,1, $ 62.39 
gl_pc,B091BMFL15,731855504015,"ROCCAT Kone Pro PC Gaming Mouse, Lightweight Ergonomic Design, Titan Switch Optical, AIMO RGB Lighting, Superlight Wired Computer Mouse, Titan Scroll Wheel, Honeycomb Shell, 19K DPI, Black",1, $ 62.39 
gl_pc,B07VQX7ZFT,753215503834,"EHO Clamp-On Retractable Adjustable Keyboard Tray, Under Desk Ergonomic Keyboard Tray - Easy Tool-Free Install - Small Surface 20"" x 11.5""",1, $ 62.36 
gl_pc,B07FJHZDPK,192545459051,HP Pavilion Wireless Keyboard Combo 800,1, $ 62.33 
gl_kitchen,B07GV2S1GS,611247387504,"Keurig K-Mini Coffee Maker, Single Serve K-Cup Pod Coffee Brewer, 6 to 12 oz. Brew Sizes, Black",1, $ 62.25 
gl_wireless,B00K01YT6K,847169019968,"Cerwin-Vega V468 6"" x 8"" 400Ws Max/75W RMS 2-Way Coaxial Speaker Set",1, $ 62.22 
gl_pc,B007HZTD86,815530013181,Patriot Memory Signature DDR3 16GB (2 x 8GB CL11 PC3-12800 (1600MHz) CAS 11 DIMM Kit with Heatshield,1, $ 62.19 
gl_pc,B08P7X6LJG,810041733030,Mount-It! Anti-Theft iPad 8 Kiosk Stand | Secure iPad 10.2 Retail Kiosk | Locking Counter-Top Tablet Stand for 8th Generation iPad 10.2,1, $ 62.18 
gl_wireless,B07GBH64Y7,660543472117,Lifeproof FRĒ SERIES Waterproof Case for iPhone Xr - Retail Packaging - ASPHALT (BLACK/DARK GREY),1, $ 62.18 
gl_pc,B01M981YYL,606449117431,"NETGEAR Cable Modem CM700 - Compatible with all Cable Providers incl. Xfinity, Spectrum, Cox | For Cable Plans up to 800Mbps | DOCSIS 3.0",1, $ 62.16 
gl_electronics,B07ZJ7QG33,194644019136,"Anker Soundcore Life Q20 Hybrid Active Noise Cancelling Headphones, Wireless Over Ear Bluetooth Headphones with 40H Playtime, Hi-Res Audio, Deep Bass, Memory Foam Ear Cups and Headband for Travel,Work",1, $ 62.15 
gl_pc,B014W20C90,885370993837,"Microsoft Wireless Comfort Desktop 5050 - Black. Wireless, Ergonomic Keyboard and Mouse Combo. Built-in Palm Rest and Comfort Curve Design. Customizable Windows Shortcut Keys",1, $ 62.06 
gl_wireless,B00GJJ68R0,810110410947,Juggernaut.Case- IMPCT - Armor.Mount- Compatible with Any 3 Row by 4 Column PALS/MOLLE Webbing Platform - Flat Dark Earth,1, $ 62.05 
gl_pc,B01KVRRQ3U,606449118384,Netgear Orbi RBR40 mesh WiFi Wireless Router,1, $ 62.00 
gl_pc,B08J5G34Q7,194252087183,Apple Smart Folio (for 11-inch iPad Pro - 2nd Generation and iPad Air 4th Generation) - Deep Navy,1, $ 62.00 
gl_pc,B06W55K9N6,694089394909,"WD 2TB Elements Portable HDD, External Hard Drive, USB 3.0 for PC & Mac, Plug and Play Ready - WDBU6Y0020BBK-WESN",1, $ 61.99 
gl_pc,B08XK4LMPJ,840006636670,CORSAIR iCUE SP140 RGB Elite Performance 140mm PWM Dual Fan Kit with Lighting Node CORE,1, $ 61.99 
gl_pc,B08C51FMP6,649528903587,Crucial RAM 16GB DDR4 2666 MHz CL19 Desktop Memory CT16G4DFRA266,1, $ 61.95 
gl_pc,B00SNSKH7M,765441334786,"Timetec 16GB KIT(2x8GB) Compatible for Apple DDR3L 1600MHz for Mac Book Pro(Early/Late 2011,Mid 2012), iMac(Mid 2011,Late 2012,Early/Late 2013,Late 2014,Mid 2015), Mac Mini(Mid 2011,Late 2012) MAC RAM",1, $ 61.94 
gl_wireless,B09CGW3K3H,714291503576,"Magnetic Wireless Charging Station for Magsafe Charger Stand 4 in 1 Fast Wireless Charging with 36W Adapter for iPhone 13/12 /Mini/Pro/Pro Max,AirPods Pro/2,Apple iWatch,Two Phone Charging Station",1, $ 61.90 
gl_pc,B07WFM3GVP,,19.5V AC Charger Power Cord Fit for Sony XBR-49X800E XBR-43X800E XBR-55X850D XBR-49X800D XBR-43X800D KDL-55W800C KDL-55W805C KD-55X720E KD-43X720E KD-49X720E KDL-48R555C KDL-49W660E TV Supply Adapter,1, $ 61.90 
gl_pc,B007VPGL5U,719192625150,"LG Electronics 14x SATA Blu-ray Internal Rewriter without Software, Black (WH14NS40)",1, $ 61.84 
gl_pc,B00ZS4HK0Q,889349109946,"ASUS C100PA-DB02 10.1-inch Touch Chromebook Flip (1.8GHz, 4GB Memory, 16GB eMMC, Google OS), All Metal Body",1, $ 61.78 
gl_home_entertainment,B07GXN6QPS,606449109894,"Netgear C3700-100NAR C3700-NAR DOCSIS 3.0 WiFi Cable Modem Router with N600 8x4 Download speeds for Xfinity from Comcast, Spectrum, Cox, Cablevision (Renewed)",1, $ 61.76 
gl_pc,B08SM3YFG2,741960670727,"Womier K66 60% Mechanical Keyboard, Hot Swappable Tyce-C Wired RGB Backlit Gateron Switch 60% Mechanical Keyboard for PC PS4 Xbox (Yellow Switch,White)",1, $ 61.75 
gl_pc,B07BYP9S95,,"be quiet! Dark Rock 4, BK021, 200W TDP, CPU Cooler",1, $ 61.70 
gl_wireless,B084D21ZBQ,709483060777,"Power Acoustik VA4-2200D Vertigo Series 2,200-Watt Max 4-Channel Class D Amp",1, $ 61.70 
gl_camera,B088ZJCD1Y,850019217025,Cameron Video Doorbell – Full HD 1080P – Wired – Easy Install – Smart Motion Detection – Built Tough – IP55 – View & Talk Live – 2-Way Audio – 24/7 Alerts,1, $ 61.63 
gl_electronics,B07D1WGB7C,842893105604,6.5 Inch Bluetooth Marine Speakers - 2-way IP-X4 Waterproof and Weather Resistant Outdoor Audio Dual Stereo Sound System with 600 Watt Power and Low Profile Design - 1 Pair - Pyle PLMRBT65W (White),1, $ 61.60 
gl_pc,B078LJ6RPK,813682023591,"SteelSeries Rival 600 Gaming Mouse - 12,000 CPI TrueMove3Plus Dual Optical Sensor - 0.5 Lift-off Distance - Weight System - RGB Lighting",1, $ 61.59 
gl_camera,B07YCY2GHL,778299332132,EVERSECU EVERECU Vandalproof PoE IP PTZ Camera HD1080p 2.5'' Mini Metal Dome Security Camera 4X Optical Zoom Lens IR Night Vision Pan Tilt Zoom IP66 Waterproof CCTV Camera for Ceiling Installation,1, $ 61.59 
gl_camera,B07RH49F3B,74101040654,Fujifilm Mini 9 Instant Camera with Clear Accents (Purple),1, $ 61.59 
gl_camera,B089KFG63T,194644181475,"eufy security Solo IndoorCam P24 2-Cam Kit, 2K Security Indoor Camera Pan & Tilt, Plug-in Camera with Wi-Fi, Human & Pet AI, Voice Assistant Compatibility, Motion Tracking, Homebase not Compatible",1, $ 61.59 
gl_wireless,B08J5DB76C,840104221365,LifeProof FRĒ SERIES Waterproof Case for iPhone 12 Pro - FRĒE DIVER (OCEAN DEPTHS/PEACOCK BLUE),1, $ 61.58 
gl_electronics,B07CVJGR3R,840500101506,Tivoo Smart Pixel-Art Bluetooth Speaker (White),1, $ 61.52 
gl_pc,B004ABO7QI,885370249453,"Microsoft LifeCam Studio for Business with built-in noise cancelling Microphone, Auto-Focus, Light Correction, USB Connectivity, for Microsoft Teams/Zoom,compatible with Windows 8/10/11/Mac",1, $ 61.47 
gl_home_improvement,B07GBMSMJY,,"Signstek Keyless Entry Door Lock,Digital Smart Door Lock for Front Door,Keypad Door Lock with Handle and Security Key,Touchscreen,Easy Installation,Silver",1, $ 61.43 
gl_pc,B09HWWQNTR,889842890648,Microsoft Surface Duo 2 Pen Cover - Glacier,1, $ 61.41 
gl_pc,B01DLWYC6G,663001338369,Fan Assembly,1, $ 61.41 
gl_wireless,B09F9KJKK4,795558174562,CASETiFY Impact Case for iPhone 12 Pro Max - Acid Smiles Neon Green - Clear Black,1, $ 61.36 
gl_pc,B08GYG5SVQ,619659183288,"SanDisk 400GB Ultra microSDXC UHS-I Memory Card with Adapter - 120MB/s, C10, U1, Full HD, A1, Micro SD Card - SDSQUA4-400G-GN6MA",1, $ 61.28 
gl_pc,B079T3N7D8,689227629357,Dell Business Thunderbolt 3 (USB-C) Dock - TB16 with 240W Adapter 452-BCNU,1, $ 61.24 
gl_wireless,B08CV12NG2,,"NANAMI Wireless Charger - 5 in 1 Fast Charging Station for Apple Watch SE/6/5/4/3/2/1,AirPods Pro/2, Compatible iPhone 14/13/12/11/XS Max/XR,Galaxy S22/S21,Extra USB-A Port for iPad(with 36W Adapter)",1, $ 61.17 
gl_pc,B07B51W59Y,190781769330,HP 8265 IEEE 802.11AC Bluetooth 4.2 - Wi-Fi/Bluetooth Combo Adapter for Workstation,1, $ 61.02 
gl_video_games,B07PGH69JX,630934817155,"Pro Controller for Wii U, PowerLead Wireless Controller Gamepad for Nintendo Wii U Dual Analog Game Remote Joystick (White)",1, $ 61.00 
gl_pc,B07VQPDM56,619659169947,SanDisk 256GB iXpand Flash Drive Go for iPhone and iPad - SDIX60N-256G-GN6NE,1, $ 60.99 
gl_pc,B083LQVX5W,841501100215,"Noctua NH-L9a-AM4 chromax.Black, Low-Profile CPU Cooler for AMD AM4 (Black)",1, $ 60.97 
gl_pc,B01NBMR61A,852153000181,Evoluent R3K Reduced Reach Right-Hand Keyboard with Wired USB Connection and Soft Touch Keys,1, $ 60.95 
gl_pc,B084JFPDT4,845973095055,"TP-Link 8 Port Gigabit PoE Switch | 8 PoE+ Ports @63W, w/ 1 Uplink Gigabit Port + 1 SFP Slot | Desktop/Wall-Mount | Plug & Play | Limited Lifetime Protection | Traffic Optimization (TL-SG1210P)",1, $ 60.88 
gl_sports,B000YGPM26,788130928899,"TRUGLO Fiber-Optic Front and Rear Handgun Sights for Kimber 1911 Models with Fixed Rear Sight, Black, One Size (TG131K)",1, $ 60.87 
gl_pc,B091KKB74Y,745883820054,"Belkin USB C Hub, 7-in-1 MultiPort Docking Station - USB C Docking Station for MacBook & Windows - 85W USB-C Power Delivery 3.0, 4K HDMI 1.4, 2x USB-A 3.0, SD 3.0, Micro SD 3.0, & 3.5mm Audio Jack",1, $ 60.76 
gl_electronics,B01HIS5QIM,31262070463,"JAM Symphony WiFi Home Audio Speaker with Amazon Alexa Voice Service, Stream Music, Built-in Intercom, Sync up to 8 Speakers for Home Audio, Control Speakers with Smartphone App, HX-W14901 Black",1, $ 60.76 
gl_pc,B086PBD1BV,811659037633,Razer Cynosa V2 Gaming Keyboard: Customizable Chroma RGB Lighting - Individually Backlit Keys - Spill-Resistant Design - Programmable Macro Functionality - Dedicated Media Keys,1, $ 60.75 
gl_pc,B00H33SFJU,809392580899,"EVGA 500 W1, 80+ WHITE 500W Power Supply( 100-W1-0500-KR)",1, $ 60.75 
gl_pc,B093LGT8C8,886576053271,Silicon Power DDR4 16GB 2666MHz 288 pin CL19 1.2V Non ECC RAM Unbuffered UDIMM Desktop Computer Memory,1, $ 60.74 
gl_pc,B07N3C4RLM,813682023690,"SteelSeries Stratus Duo Wireless Gaming Controller – Compatible with Android, Windows, VR, and Chromebooks – Dual-Wireless Connectivity – High-Performance Materials – Supports Fortnite Mobile",1, $ 60.74 
gl_pc,B09MCMGH48,,"VICTONY WiFi Extender, Up to 1200Mbps, Support AP/Router Mode, Covers Up to 3000sq.ft and 30 Devices F01",1, $ 60.71 
gl_wireless,B0977L4F9G,887276575148,"Samsung Galaxy Z Fold 3 Phone Case, Leather Protective Cover, Heavy Duty, Shockproof Smartphone Protector, US Version, Green, (EF-VF926LGEGUS)",1, $ 60.64 
gl_pc,B01MZYQQW4,183238000506,Goldtouch KOV-GSV-RM Semi-Vertical Mouse Wired (Right-Handed) Medium,1, $ 60.50 
gl_pc,B082NMQJWK,,"Brook X ONE Adapter Extra XL - Wireless Rechargeable Battery Converter for Xbox one Controller, Extra Battery Life Version - Black",1, $ 60.48 
gl_pc,B07XLTLV5M,841631134814,"Lenovo ThinkCentre M93p Tiny Desktop, Intel Core i5-4570T 2.9GHz, 8GB DDR3, 128GB Solid State Drive, Win10Pro (Renewed)",1, $ 60.47 
gl_wireless,B0BG6DJ68T,840304701766,OtterBox FRĒ Series Waterproof Case with MagSafe (Designed by LifeProof) for iPhone 14 - Black,1, $ 60.46 
gl_pc,B09QT66TB6,840262369190,OTTERBOX DEFENDER SERIES Case for iPad Mini (6TH GEN) - BLACK,1, $ 60.46 
