GLDesc,CategoryCode,CategoryDesc,SubcatCode,SubcatDesc,Asin,UPC,ItemDesc
gl_pc,14700600,0600 Drives,14700603,0603 Optical Drives,B08317J68S,,DEVMO KES-490 AAA Blu-ray Laser Disk Drive Replacement Compatible with Sony PS4 CUH-1001A CUH-1115A BDP-020 BDP-025
gl_wireless,10700800,0800 Wireless Bluetooth,10700810,0810 Headsets,B01K6TUC20,706487017509,"Jabra Evolve 30 II Wired Headset, Stereo, UC-Optimized – Telephone Headset with Superior Sound for Calls and Music – 3.5mm Jack/USB Connection – Pro Headset with All-Day Comfort"
gl_pc,14700600,0600 Drives,14700602,0602 Internal Solid State Drives,B079XC5PVV,740617277357,"Kingston 960GB A400 SATA3 2.5"" Internal SSD SA400S37/960G - HDD Replacement for Increase Performance"
gl_pc,14700300,0300 Computer Components,14700394,0394 Power Supply,B08BWZCY56,884102075438,"Cooler Master Master Accessory Vertical Graphics Card Holder Kit Version 2 with Premium Riser Cable PCI-E 3.0 x16-165mm, Compatible with All Standard ATX Chassis (MCA-U000R-KFVK01)"
gl_pc,,,14701101,1101 Tablets,B07ML63GR9,,"Kids Tablet 7 inch Android 9.0 Kids Tablets Toddler Tablet Kids Educational Tablet with WiFi Childrens Tablet 1GB + 8GB Parental Control, Google Play Store-Blue"
gl_pc,14700300,0300 Computer Components,14700399,0399 Components Other,B09C8421FQ,,"HMTECH 7 Inch Raspberry Pi Screen Touchscreen Monitor 1024x600 HDMI Portable Monitor 16:9 IPS Screen Display for Raspberry Pi 4/3/2/Zero/B/B+ Win10/8/7, Free-Driver"
gl_electronics,2304400,4400 Other Audio Components,2304420,4420 Radios,B003QHXZM4,807034595614,"Sangean CL-100 NOAA, S.A.M.E and Public Alert Certified Weather Alert Table-Top Radio with AM / FM-RBDS, and EEPROM Back Up for Preset Stations"
gl_pc,14700600,0600 Drives,14700604,0604 External Hard Disk Drives,B07CRG94G3,726754793974,"Seagate Portable 2TB External Hard Drive Portable HDD – USB 3.0 for PC, Mac, PlayStation, & Xbox - 1-Year Rescue Service (STGX2000400)"
gl_pc,14700600,0600 Drives,14700604,0604 External Hard Disk Drives,B06W55K9N6,694089394909,"WD 2TB Elements Portable External Hard Drive HDD, USB 3.0, Compatible with PC, Mac, PS4 & Xbox - WDBU6Y0020BBK-WESN"
gl_pc,14700700,0700 Memory,14700706,0706 PC Memory,B007P1574Q,163120610310,Samsung M393B2G70BH0-CK0 Samsung 16GB PC3-12800 DDR3-1600MHz ECC Registered CL11 240-Pin DIMM Dual Rank Memory Module Mfr P-N
gl_kitchen,7904600,4600 Hot Beverages,7904601,4601 Coffee Machines,B08PP1H7QK,10942227434,"KRUPS Simply Brew Family Drip Coffee Maker, 10-Cup, Black & Stainless Steel"
gl_pc,14701000,1000 Inputs,14701007,1007 Other Input Devices,B09HWWQNTR,889842890648,Microsoft Surface Duo 2 Pen Cover - Glacier
gl_pc,14701000,1000 Inputs,14701004,1004 Computer Headsets and Mics,B08634653D,196188042380,"HyperX Cloud Stinger Core - Wireless Gaming Headset, for PC, 7.1 Surround Sound, Noise Cancelling Microphone, Lightweight"
gl_pc,14700700,0700 Memory,14700705,0705 Flash Memory microSD,B09B1HMJ9Z,887276545875,"SAMSUNG EVO Select Micro SD-Memory-Card + Adapter, 512GB microSDXC 130MB/s Full HD & 4K UHD, UHS-I, U3, A2, V30, Expanded Storage for Android Smartphones, Tablets, Nintendo-Switch (MB-ME512KA/AM)"
gl_pc,14700300,0300 Computer Components,14700394,0394 Power Supply,B08DK7YPX4,813567028659,"Gigabyte GP-P450B (80 Plus Bronze Certified, Quiet Fan, Active Power Protection, Power Supply)"
gl_wireless,10700800,0800 Wireless Bluetooth,10700810,0810 Headsets,B08ZC9Y33Q,810056141912,Razer Anzu Smart Glasses: Blue Light Filtering & Polarized Sunglass Lenses - Low Latency Audio - Built-in Mic & Speakers - Touch & Voice Assistant Compatible - 5hrs Battery - Rectangle/Small
gl_pc,14700700,0700 Memory,14700701,0701 Flash Memory SD,B07YNSS9X2,27242917941,"Sony TOUGH-M series SDXC UHS-II Card 128GB, V60, CL10, U3, Max R277MB/S, W150MB/S (SF-M128T/T1)"
gl_pc,14701000,1000 Inputs,14701007,1007 Other Input Devices,B07N3C4RLM,813682023690,"SteelSeries Stratus Duo Wireless Gaming Controller – Compatible with Android, Windows, VR, and Chromebooks – Dual-Wireless Connectivity – High-Performance Materials – Supports Fortnite Mobile"
gl_pc,14700300,0300 Computer Components,14700394,0394 Power Supply,B08BNRGWXZ,843368064624,"EVGA 600 Ba, 80 Plus Bronze 600w, Power Supply 100-Ba-0600-K1"
gl_pc,14701000,1000 Inputs,14701007,1007 Other Input Devices,B09DC1DJLY,195553127219,"ASUS ROG Cetra II Core Moonlight White in-Ear Gaming Earbuds | Liquid Silicone Rubber Drivers, 90° Cable Connector, Hi-Res Audio, 3.5 mm, for PC, Mac, PS4, PS5, Xbox One, Switch and Mobile Devices"
gl_pc,14701000,1000 Inputs,14701001,1001 Keyboards,B00CYX26BC,885370601978,Microsoft Sculpt Ergonomic Keyboard for Business (5KV-00001 )
gl_pc,14700300,0300 Computer Components,14700394,0394 Power Supply,B01LZ3WDQG,843368040314,"EVGA 750 N1, 750W, 2 Year Warranty, Power Supply 100-N1-0750-L1"
gl_wireless,10700900,0900 Wireless Cases,10700910,0910 Cases,B09N9T8M3T,840104295267,OTTERBOX Defender Series SCREENLESS Edition Case for Galaxy S22 - Fort Blue
gl_wireless,10700900,0900 Wireless Cases,10700910,0910 Cases,B08DY77FYW,840104221259,OTTERBOX DEFENDER SERIES SCREENLESS EDITION Case for iPhone 12 & iPhone 12 Pro - BLACK
gl_pc,10700900,0900 Wireless Cases,10700910,0910 Cases,B099SBVHPN,850032448079,"MBMounts Tablet Surface Wall Mount for Amazon Fire Devices (Amazon Fire HD8 10th Gen, USB-A Direct, White)"
gl_wireless,10700900,0900 Wireless Cases,10700920,0920 Bipod/Tripod Cases,B09J2FR7B3,606267028193,OLED Screen Replacement for Motorola Z4 6.4'' XT1980 XT1980-3 XT1980-4 Assembly LCD Display Touch Screen Digitizer with Tools (Not for Z4 Play)
gl_pc,14700600,0600 Drives,14700602,0602 Internal Solid State Drives,B08V7GT6F3,887276437200,"SAMSUNG 980 SSD 500GB PCle 3.0x4, NVMe M.2 2280, Internal Solid State Drive, Storage for PC, Laptops, Gaming and More, HMB Technology, Intelligent Turbowrite, Speeds up-to 3,500MB/s, MZ-V8V500B/AM"
gl_wireless,10700900,0900 Wireless Cases,10700910,0910 Cases,B09G8WTNVR,194252780084,Apple iPhone 13 Pro Leather Case with MagSafe - Sequoia Green
gl_pc,14700900,0900 Networking,14700906,0906 Cables and Cable Adapters,B07RLKVN9N,885022017386,QNAP Dual M.2 SATA SSD to 2.5” SATA RAID Adapter Converter - 2 x M.2 2280 SSD to 3.5” SATA Adapter with RAID Support for PC and NAS. (QDA-A2MAR)
gl_pc,14700900,0900 Networking,14700901,0901 Modems,B00MA5U1FW,612572204009,"ARRIS® SURFboard® SB6183 Cable Modem, White"
gl_sports,20001500,"1500 Hunting, Airsoft and Paintball",20001570,1570 Hunting Accessories,B00KYTE6XE,788130019665,"TRUGLO Tritium Handgun Glow-in-the-Dark Night Sights for Glock Pistols, Glock 42, 43"
gl_pc,14700600,0600 Drives,14700602,0602 Internal Solid State Drives,B08QBMD6P4,887276431987,"SAMSUNG 870 EVO SATA SSD 500GB 2.5” Internal Solid State Hard Drive, Upgrade PC or Laptop Memory and Storage for IT Pros, Creators, Everyday Users, MZ-77E500B/AM"
gl_pc,14700700,0700 Memory,14700701,0701 Flash Memory SD,B08JGLM4K4,619659185053,Made for Amazon SanDisk 512GB microSD Memory Card for Fire Tablets and Fire -TV
gl_pc,14700900,0900 Networking,14700904,0904 Networking Other,B098PCVQ52,612572215395,"ARRIS Surfboard SBG10-RB DOCSIS 3.0 Cable Modem & AC1600 Dual Band Wi-Fi Router, Approved for Cox, Spectrum, Xfinity & Others (RENEWED)"
gl_pc,2305300,5300 Headphones,2305310,5310 Headphones,B07ZV7GGB3,884102066801,"Cooler Master MH630 Gaming Headset with Hi-Fi Sound, Omnidirectional Boom Mic, and PC/Console/Mobile Connectivity"
gl_pc,14700300,0300 Computer Components,14700392,0392 Motherboards,B079NYQQJJ,889523011904,GIGABYTE GA-A320M-S2H (AMD Ryzen AM4/MicroATX/2xDDR4/HDMI/Realtek ALC887/3xPCIe/USB3.1 Gen 1/LAN/Motherboard)
gl_wireless,10701200,1200 Car Electronics,10701205,1205 Car Stereo,B0013N0UCQ,523161057169,"Bbox Single 10 Inch Subwoofer Sealed Enclosure - Car Subwoofer Box & Enclosures - Premium Subwoofer Box Improves Audio Quality, Sound & Bass - Red & Black Spring Terminals - Charcoal"
gl_sports,20001500,"1500 Hunting, Airsoft and Paintball",20001554,1554 Rifle Scopes,B00CQ8JX2U,879956009210,"DNZ Game Reaper: Ruger American - Short Action - High Mount (Black, 1 inch),40mm,12280"
gl_pc,14700300,0300 Computer Components,14700399,0399 Components Other,B014ZQ07NE,848061071467,"Anker 7-Port USB 3.0 Data Hub with 36W Power Adapter and BC 1.2 Charging Port for iPhone 7/6s Plus, iPad Air 2, Galaxy S Series, Note Series, Mac, PC, USB Flash Drives and More"
gl_pc,14700600,0600 Drives,14700601,0601 Internal Bare/OEM Drives,B005T3GRNW,804067212877,(Old Model) Seagate 1TB Desktop HDD Sata 6Gb/s 64MB Cache 3.5-Inch Internal Bare Drive (ST1000DM003)
gl_pc,14700600,0600 Drives,14700606,0606 External Solid State Drives,B07ZKB4SLK,192876449851,"ASUS ROG STRIX Arion Aluminum Alloy M.2 NVMe SSD External Portable Enclosure Case Adapter, USB 3.2 Gen 2 Type-C (10 Gbps), USB-C to C and USB-C to A Cables, Fits PCIe 2280/2260/2242/2230 M Key/B+M Key"
gl_pc,14700300,0300 Computer Components,14700392,0392 Motherboards,B07MNSP7PB,,ASRock AMD Ryzen AM4 Compatible with A320 Chip MicroATX Motherboard A320M-HDV R4.0
